,person,time
5795,gf,2017-08-18 23:03:11 +0000
5796,gf,2017-08-18 23:03:18 +0000
5797,gf,2017-08-18 23:04:25 +0000
5798,gf,2017-08-18 23:06:04 +0000
5799,gf,2017-08-18 23:06:33 +0000
5800,gf,2017-08-18 23:06:38 +0000
5801,gf,2017-08-18 23:06:41 +0000
5802,gf,2017-08-18 23:06:45 +0000
5803,gf,2017-08-18 23:06:50 +0000
5804,gf,2017-08-18 23:07:15 +0000
5805,gf,2017-08-18 23:07:20 +0000
5806,gf,2017-08-18 23:09:41 +0000
5807,gf,2017-08-18 23:09:49 +0000
5808,gf,2017-08-18 23:09:53 +0000
5809,gf,2017-08-18 23:10:00 +0000
5810,gf,2017-08-18 23:10:03 +0000
5811,me,2017-08-18 23:10:04 +0000
5812,me,2017-08-18 23:10:15 +0000
5813,gf,2017-08-18 23:12:15 +0000
5814,me,2017-08-18 23:13:01 +0000
5815,me,2017-08-18 23:14:05 +0000
5816,me,2017-08-18 23:18:41 +0000
5817,me,2017-08-18 23:18:44 +0000
5818,me,2017-08-18 23:27:48 +0000
5819,gf,2017-08-21 23:17:24 +0000
5820,me,2017-08-21 23:25:23 +0000
5821,gf,2017-08-21 23:51:09 +0000
5822,me,2017-08-21 23:55:00 +0000
5823,gf,2017-08-22 00:00:35 +0000
5824,me,2017-08-22 00:01:13 +0000
5825,me,2017-08-22 00:01:55 +0000
5826,gf,2017-08-22 00:04:09 +0000
5827,gf,2017-08-22 00:04:28 +0000
5828,me,2017-08-22 00:05:14 +0000
5829,gf,2017-08-22 00:05:43 +0000
5830,me,2017-08-22 00:06:18 +0000
5831,gf,2017-08-22 00:06:38 +0000
5832,me,2017-08-22 00:06:45 +0000
5833,me,2017-08-22 00:12:34 +0000
5834,gf,2017-08-22 00:12:50 +0000
5835,gf,2017-08-22 00:12:53 +0000
5836,me,2017-08-22 00:13:03 +0000
5837,gf,2017-08-22 15:35:56 +0000
5838,gf,2017-08-22 19:46:55 +0000
5839,me,2017-08-22 19:47:55 +0000
5840,me,2017-08-22 23:05:23 +0000
5841,gf,2017-08-22 23:08:26 +0000
5842,me,2017-08-22 23:14:21 +0000
5843,gf,2017-08-22 23:20:38 +0000
5844,gf,2017-08-22 23:30:43 +0000
5845,me,2017-08-22 23:31:42 +0000
5846,gf,2017-08-22 23:32:14 +0000
5847,gf,2017-08-22 23:39:08 +0000
5848,me,2017-08-22 23:39:21 +0000
5849,me,2017-08-22 23:39:40 +0000
5850,gf,2017-08-22 23:41:32 +0000
5851,gf,2017-08-22 23:41:37 +0000
5852,gf,2017-08-22 23:41:46 +0000
5853,me,2017-08-22 23:42:21 +0000
5854,gf,2017-08-22 23:59:14 +0000
5855,me,2017-08-22 23:59:35 +0000
5856,gf,2017-08-23 18:04:40 +0000
5857,gf,2017-08-23 18:04:40 +0000
5858,me,2017-08-23 19:22:13 +0000
5859,me,2017-08-23 19:22:36 +0000
5860,gf,2017-08-23 19:24:16 +0000
5861,me,2017-08-23 19:36:43 +0000
5862,gf,2017-08-23 19:39:03 +0000
5863,gf,2017-08-23 19:39:13 +0000
5864,gf,2017-08-23 19:39:16 +0000
5865,me,2017-08-23 19:41:55 +0000
5866,me,2017-08-23 19:42:08 +0000
5867,gf,2017-08-23 19:42:33 +0000
5868,me,2017-08-23 19:42:55 +0000
5869,gf,2017-08-23 20:12:41 +0000
5870,me,2017-08-23 20:13:00 +0000
5871,gf,2017-08-23 20:13:24 +0000
5872,gf,2017-08-23 20:19:38 +0000
5873,me,2017-08-23 20:21:49 +0000
5874,gf,2017-08-23 20:22:03 +0000
5875,gf,2017-08-23 20:22:15 +0000
5876,me,2017-08-23 20:26:50 +0000
5877,me,2017-08-23 20:27:00 +0000
5878,me,2017-08-23 20:27:04 +0000
5879,me,2017-08-23 20:27:12 +0000
5880,gf,2017-08-23 20:59:14 +0000
5881,gf,2017-08-23 21:00:34 +0000
5882,gf,2017-08-23 21:00:36 +0000
5883,gf,2017-08-23 21:00:43 +0000
5884,me,2017-08-23 21:06:44 +0000
5885,me,2017-08-23 21:06:58 +0000
5886,gf,2017-08-23 21:52:23 +0000
5887,me,2017-08-24 00:37:50 +0000
5888,me,2017-08-24 01:30:13 +0000
5889,me,2017-08-24 01:30:22 +0000
5890,gf,2017-08-24 02:16:34 +0000
5891,gf,2017-08-24 02:16:40 +0000
5892,gf,2017-08-24 02:16:42 +0000
5893,gf,2017-08-24 02:16:55 +0000
5894,me,2017-08-24 02:17:02 +0000
5895,me,2017-08-24 02:17:08 +0000
5896,me,2017-08-24 02:17:17 +0000
5897,gf,2017-08-24 02:17:26 +0000
5898,gf,2017-08-24 02:17:49 +0000
5899,me,2017-08-24 02:26:52 +0000
5900,me,2017-08-24 03:43:21 +0000
5901,me,2017-08-24 03:43:30 +0000
5902,gf,2017-08-24 15:24:26 +0000
5903,gf,2017-08-24 15:24:31 +0000
5904,gf,2017-08-24 15:24:33 +0000
5905,me,2017-08-24 15:31:18 +0000
5906,gf,2017-08-24 16:13:41 +0000
5907,gf,2017-08-24 16:13:43 +0000
5908,me,2017-08-24 16:17:45 +0000
5909,me,2017-08-25 00:48:22 +0000
5910,gf,2017-08-25 01:10:47 +0000
5911,gf,2017-08-25 01:35:20 +0000
5912,gf,2017-08-25 03:40:33 +0000
5913,gf,2017-08-25 12:53:25 +0000
5914,gf,2017-08-25 14:11:26 +0000
5915,gf,2017-08-25 14:11:43 +0000
5916,me,2017-08-25 14:19:16 +0000
5917,gf,2017-08-25 14:47:43 +0000
5918,gf,2017-08-25 14:47:58 +0000
5919,gf,2017-08-25 14:48:14 +0000
5920,gf,2017-08-25 14:52:54 +0000
5921,gf,2017-08-25 14:53:25 +0000
5922,me,2017-08-25 15:58:12 +0000
5923,me,2017-08-25 15:58:25 +0000
5924,me,2017-08-25 19:17:45 +0000
5925,gf,2017-08-25 20:55:52 +0000
5926,gf,2017-08-25 20:55:54 +0000
5927,gf,2017-08-25 20:56:00 +0000
5928,gf,2017-08-25 22:21:36 +0000
5929,me,2017-08-25 22:22:55 +0000
5930,gf,2017-08-25 22:23:18 +0000
5931,me,2017-08-25 22:23:37 +0000
5932,gf,2017-08-25 22:24:30 +0000
5933,gf,2017-08-28 16:10:28 +0000
5934,me,2017-08-28 16:16:19 +0000
5935,me,2017-08-28 16:16:30 +0000
5936,me,2017-08-28 16:16:42 +0000
5937,gf,2017-08-28 16:17:10 +0000
5938,me,2017-08-28 16:17:28 +0000
5939,gf,2017-08-28 16:17:29 +0000
5940,me,2017-08-28 16:29:17 +0000
5941,me,2017-08-28 16:56:44 +0000
5942,me,2017-08-28 16:56:44 +0000
5943,me,2017-08-28 16:57:07 +0000
5944,me,2017-08-28 16:57:07 +0000
5945,gf,2017-08-29 01:12:56 +0000
5946,gf,2017-08-29 03:45:36 +0000
5947,gf,2017-08-29 03:45:58 +0000
5948,gf,2017-08-29 03:46:28 +0000
5949,gf,2017-08-29 03:47:01 +0000
5950,gf,2017-08-29 03:47:09 +0000
5951,me,2017-08-29 03:52:03 +0000
5952,me,2017-08-29 03:52:53 +0000
5953,me,2017-08-29 03:53:19 +0000
5954,me,2017-08-29 04:12:05 +0000
5955,gf,2017-08-29 04:42:33 +0000
5956,gf,2017-08-29 04:43:40 +0000
5957,me,2017-08-29 04:44:43 +0000
5958,me,2017-08-29 04:49:31 +0000
5959,gf,2017-08-29 04:59:07 +0000
5960,gf,2017-08-29 04:59:20 +0000
5961,me,2017-08-29 05:13:53 +0000
5962,gf,2017-08-29 05:16:44 +0000
5963,me,2017-08-29 05:27:13 +0000
5964,gf,2017-08-29 06:38:06 +0000
5965,me,2017-08-30 01:03:26 +0000
5966,gf,2017-08-30 01:25:37 +0000
5967,me,2017-08-30 01:26:05 +0000
5968,me,2017-08-30 01:26:41 +0000
5969,gf,2017-08-30 01:27:13 +0000
5970,me,2017-08-30 01:27:53 +0000
5971,gf,2017-08-30 01:29:04 +0000
5972,me,2017-08-30 01:29:19 +0000
5973,gf,2017-08-30 03:10:51 +0000
5974,me,2017-08-30 03:16:39 +0000
5975,gf,2017-08-30 04:52:03 +0000
5976,gf,2017-08-30 16:35:02 +0000
5977,gf,2017-08-30 16:39:49 +0000
5978,gf,2017-08-30 16:40:17 +0000
5979,me,2017-08-30 16:42:39 +0000
5980,me,2017-08-30 16:42:43 +0000
5981,me,2017-08-30 16:46:36 +0000
5982,me,2017-08-30 16:46:40 +0000
5983,gf,2017-08-30 20:55:59 +0000
5984,gf,2017-08-30 20:57:21 +0000
5985,me,2017-08-30 21:03:34 +0000
5986,gf,2017-08-30 21:06:02 +0000
5987,gf,2017-08-30 23:15:57 +0000
5988,gf,2017-08-30 23:16:00 +0000
5989,gf,2017-08-30 23:16:27 +0000
5990,gf,2017-08-30 23:16:35 +0000
5991,me,2017-08-30 23:22:47 +0000
5992,me,2017-08-30 23:22:50 +0000
5993,me,2017-08-30 23:22:54 +0000
5994,me,2017-08-30 23:22:59 +0000
5995,me,2017-08-30 23:23:01 +0000
5996,me,2017-08-30 23:23:18 +0000
5997,gf,2017-08-30 23:30:10 +0000
5998,gf,2017-08-31 21:22:20 +0000
5999,gf,2017-08-31 21:28:22 +0000
6000,gf,2017-08-31 21:28:29 +0000
6001,me,2017-08-31 21:29:14 +0000
6002,gf,2017-08-31 21:42:50 +0000
6003,me,2017-08-31 21:46:32 +0000
6004,me,2017-08-31 22:25:32 +0000
6005,gf,2017-08-31 22:38:27 +0000
6006,gf,2017-08-31 22:39:24 +0000
6007,gf,2017-08-31 22:39:56 +0000
6008,gf,2017-08-31 22:40:22 +0000
6009,gf,2017-08-31 22:44:45 +0000
6010,me,2017-08-31 22:46:24 +0000
6011,me,2017-08-31 22:47:20 +0000
6012,gf,2017-08-31 22:48:44 +0000
6013,gf,2017-08-31 23:17:40 +0000
6014,gf,2017-09-01 21:08:34 +0000
6015,gf,2017-09-01 22:56:27 +0000
6016,gf,2017-09-01 22:57:47 +0000
6017,gf,2017-09-01 23:02:46 +0000
6018,me,2017-09-01 23:03:30 +0000
6019,me,2017-09-01 23:03:36 +0000
6020,me,2017-09-01 23:03:41 +0000
6021,gf,2017-09-01 23:06:51 +0000
6022,me,2017-09-01 23:08:58 +0000
6023,me,2017-09-01 23:09:03 +0000
6024,gf,2017-09-01 23:09:05 +0000
6025,gf,2017-09-01 23:11:30 +0000
6026,me,2017-09-01 23:13:38 +0000
6027,me,2017-09-01 23:13:42 +0000
6028,me,2017-09-01 23:28:22 +0000
6029,gf,2017-09-05 20:26:41 +0000
6030,gf,2017-09-05 22:27:06 +0000
6031,gf,2017-09-05 22:27:11 +0000
6032,gf,2017-09-05 22:27:59 +0000
6033,gf,2017-09-05 22:28:21 +0000
6034,gf,2017-09-05 22:28:29 +0000
6035,gf,2017-09-05 22:28:32 +0000
6036,gf,2017-09-05 22:28:37 +0000
6037,gf,2017-09-05 22:30:06 +0000
6038,gf,2017-09-05 22:30:12 +0000
6039,me,2017-09-05 22:34:26 +0000
6040,gf,2017-09-05 22:34:54 +0000
6041,gf,2017-09-05 22:34:55 +0000
6042,gf,2017-09-05 22:34:59 +0000
6043,me,2017-09-05 22:35:00 +0000
6044,me,2017-09-05 22:35:13 +0000
6045,me,2017-09-05 22:35:31 +0000
6046,me,2017-09-06 01:02:42 +0000
6047,me,2017-09-06 01:03:14 +0000
6048,me,2017-09-06 05:54:43 +0000
6049,gf,2017-09-06 05:56:34 +0000
6050,gf,2017-09-06 05:57:20 +0000
6051,gf,2017-09-06 05:58:16 +0000
6052,gf,2017-09-07 01:24:26 +0000
6053,me,2017-09-07 02:55:04 +0000
6054,me,2017-09-07 02:55:04 +0000
6055,gf,2017-09-07 04:14:23 +0000
6056,gf,2017-09-07 05:58:14 +0000
6057,gf,2017-09-07 06:48:05 +0000
6058,gf,2017-09-07 06:48:08 +0000
6059,gf,2017-09-07 06:48:43 +0000
6060,gf,2017-09-07 06:50:09 +0000
6061,gf,2017-09-07 17:20:20 +0000
6062,gf,2017-09-07 18:57:26 +0000
6063,me,2017-09-07 19:05:06 +0000
6064,me,2017-09-07 19:05:10 +0000
6065,me,2017-09-07 19:17:50 +0000
6066,gf,2017-09-07 19:18:06 +0000
6067,gf,2017-09-07 19:18:16 +0000
6068,me,2017-09-07 19:21:29 +0000
6069,me,2017-09-07 19:23:20 +0000
6070,gf,2017-09-07 19:24:37 +0000
6071,me,2017-09-07 19:25:29 +0000
6072,gf,2017-09-07 19:28:57 +0000
6073,me,2017-09-07 19:29:17 +0000
6074,gf,2017-09-07 20:00:07 +0000
6075,gf,2017-09-07 20:00:34 +0000
6076,me,2017-09-07 20:00:46 +0000
6077,gf,2017-09-07 20:03:09 +0000
6078,me,2017-09-07 20:03:18 +0000
6079,gf,2017-09-07 20:03:19 +0000
6080,gf,2017-09-07 20:03:33 +0000
6081,gf,2017-09-07 20:06:06 +0000
6082,me,2017-09-07 20:07:06 +0000
6083,me,2017-09-07 20:07:52 +0000
6084,me,2017-09-07 20:08:24 +0000
6085,gf,2017-09-07 20:12:44 +0000
6086,gf,2017-09-07 20:12:51 +0000
6087,gf,2017-09-07 20:12:57 +0000
6088,me,2017-09-07 20:13:32 +0000
6089,me,2017-09-07 20:13:34 +0000
6090,gf,2017-09-07 20:21:21 +0000
6091,gf,2017-09-07 21:04:06 +0000
6092,me,2017-09-07 21:12:21 +0000
6093,gf,2017-09-07 21:12:40 +0000
6094,me,2017-09-07 21:12:45 +0000
6095,gf,2017-09-07 21:13:32 +0000
6096,me,2017-09-07 21:14:04 +0000
6097,gf,2017-09-07 21:14:36 +0000
6098,me,2017-09-07 21:15:08 +0000
6099,gf,2017-09-07 21:15:21 +0000
6100,gf,2017-09-08 00:52:45 +0000
6101,me,2017-09-08 02:06:48 +0000
6102,me,2017-09-08 02:07:04 +0000
6103,gf,2017-09-08 04:08:59 +0000
6104,gf,2017-09-08 04:35:35 +0000
6105,gf,2017-09-08 05:21:43 +0000
6106,gf,2017-09-08 06:06:23 +0000
6107,me,2017-09-08 14:01:51 +0000
6108,gf,2017-09-08 15:18:44 +0000
6109,gf,2017-09-08 16:27:04 +0000
6110,gf,2017-09-08 16:27:12 +0000
6111,gf,2017-09-08 16:27:18 +0000
6112,gf,2017-09-08 16:27:30 +0000
6113,gf,2017-09-08 16:32:43 +0000
6114,me,2017-09-08 16:44:55 +0000
6115,gf,2017-09-08 16:47:21 +0000
6116,gf,2017-09-08 16:48:34 +0000
6117,gf,2017-09-08 16:49:23 +0000
6118,gf,2017-09-08 16:49:30 +0000
6119,me,2017-09-08 17:06:00 +0000
6120,me,2017-09-08 17:07:35 +0000
6121,gf,2017-09-08 17:08:33 +0000
6122,me,2017-09-08 19:39:54 +0000
6123,gf,2017-09-08 19:40:12 +0000
6124,gf,2017-09-08 19:40:17 +0000
6125,me,2017-09-08 19:50:58 +0000
6126,me,2017-09-08 21:09:32 +0000
6127,gf,2017-09-08 21:09:58 +0000
6128,me,2017-09-08 21:10:52 +0000
6129,gf,2017-09-08 21:11:27 +0000
6130,me,2017-09-08 21:12:58 +0000
6131,gf,2017-09-08 21:13:13 +0000
6132,gf,2017-09-08 22:14:47 +0000
6133,me,2017-09-08 22:15:17 +0000
6134,gf,2017-09-08 22:17:09 +0000
6135,gf,2017-09-08 22:17:17 +0000
6136,me,2017-09-08 22:51:39 +0000
6137,gf,2017-09-08 23:18:54 +0000
6138,gf,2017-09-08 23:19:25 +0000
6139,me,2017-09-08 23:19:54 +0000
6140,me,2017-09-08 23:20:07 +0000
6141,gf,2017-09-08 23:21:11 +0000
6142,gf,2017-09-09 00:35:58 +0000
6143,me,2017-09-09 00:38:26 +0000
6144,gf,2017-09-09 00:41:40 +0000
6145,me,2017-09-09 01:58:29 +0000
6146,me,2017-09-09 01:58:40 +0000
6147,me,2017-09-09 01:58:45 +0000
6148,gf,2017-09-09 01:58:53 +0000
6149,me,2017-09-09 01:59:55 +0000
6150,gf,2017-09-09 02:05:42 +0000
6151,gf,2017-09-09 02:30:14 +0000
6152,me,2017-09-09 02:31:56 +0000
6153,gf,2017-09-09 02:34:40 +0000
6154,me,2017-09-09 02:34:49 +0000
6155,me,2017-09-09 02:35:01 +0000
6156,me,2017-09-09 02:35:10 +0000
6157,gf,2017-09-09 02:40:10 +0000
6158,me,2017-09-09 02:41:14 +0000
6159,me,2017-09-11 01:21:26 +0000
6160,gf,2017-09-11 01:27:12 +0000
6161,me,2017-09-11 01:30:13 +0000
6162,gf,2017-09-11 01:37:05 +0000
6163,gf,2017-09-11 01:37:18 +0000
6164,me,2017-09-11 03:13:59 +0000
6165,me,2017-09-11 03:14:14 +0000
6166,gf,2017-09-11 03:14:34 +0000
6167,gf,2017-09-11 03:42:29 +0000
6168,me,2017-09-11 03:42:43 +0000
6169,gf,2017-09-11 03:43:05 +0000
6170,gf,2017-09-11 03:44:53 +0000
6171,me,2017-09-11 03:45:46 +0000
6172,gf,2017-09-11 16:04:23 +0000
6173,me,2017-09-11 16:24:32 +0000
6174,gf,2017-09-11 16:24:46 +0000
6175,gf,2017-09-11 16:25:38 +0000
6176,me,2017-09-11 16:26:19 +0000
6177,me,2017-09-11 16:26:30 +0000
6178,gf,2017-09-11 16:28:21 +0000
6179,gf,2017-09-11 20:12:14 +0000
6180,me,2017-09-11 20:22:49 +0000
6181,gf,2017-09-11 20:25:40 +0000
6182,me,2017-09-11 20:32:50 +0000
6183,me,2017-09-11 20:33:04 +0000
6184,me,2017-09-11 20:33:15 +0000
6185,gf,2017-09-11 20:37:14 +0000
6186,gf,2017-09-11 22:29:06 +0000
6187,me,2017-09-11 22:29:18 +0000
6188,gf,2017-09-11 22:29:30 +0000
6189,gf,2017-09-11 22:29:33 +0000
6190,gf,2017-09-12 01:17:09 +0000
6191,me,2017-09-12 01:17:17 +0000
6192,me,2017-09-12 01:17:20 +0000
6193,gf,2017-09-12 01:17:23 +0000
6194,gf,2017-09-12 01:17:29 +0000
6195,gf,2017-09-12 01:17:43 +0000
6196,gf,2017-09-12 04:52:23 +0000
6197,me,2017-09-12 05:17:24 +0000
6198,gf,2017-09-12 15:33:45 +0000
6199,me,2017-09-12 15:51:37 +0000
6200,gf,2017-09-12 16:37:17 +0000
6201,me,2017-09-12 17:42:41 +0000
6202,me,2017-09-12 17:42:44 +0000
6203,gf,2017-09-12 21:46:41 +0000
6204,me,2017-09-12 22:07:55 +0000
6205,gf,2017-09-12 22:26:57 +0000
6206,me,2017-09-12 22:30:35 +0000
6207,gf,2017-09-12 23:06:09 +0000
6208,me,2017-09-12 23:33:01 +0000
6209,gf,2017-09-12 23:33:21 +0000
6210,gf,2017-09-12 23:33:41 +0000
6211,me,2017-09-13 02:25:54 +0000
6212,me,2017-09-13 02:26:03 +0000
6213,gf,2017-09-13 02:26:14 +0000
6214,me,2017-09-13 02:28:24 +0000
6215,gf,2017-09-13 05:52:26 +0000
6216,gf,2017-09-13 06:16:17 +0000
6217,me,2017-09-13 06:16:43 +0000
6218,gf,2017-09-13 06:34:22 +0000
6219,gf,2017-09-13 15:00:39 +0000
6220,me,2017-09-13 15:05:29 +0000
6221,gf,2017-09-13 15:05:56 +0000
6222,gf,2017-09-13 15:06:29 +0000
6223,me,2017-09-13 15:06:49 +0000
6224,gf,2017-09-13 17:42:13 +0000
6225,me,2017-09-13 18:33:06 +0000
6226,me,2017-09-13 18:33:06 +0000
6227,gf,2017-09-13 18:36:09 +0000
6228,me,2017-09-14 06:00:24 +0000
6229,me,2017-09-14 17:50:39 +0000
6230,gf,2017-09-14 21:26:02 +0000
6231,me,2017-09-14 21:44:56 +0000
6232,gf,2017-09-14 21:55:56 +0000
6233,me,2017-09-14 22:28:24 +0000
6234,me,2017-09-14 22:28:24 +0000
6235,me,2017-09-15 01:05:43 +0000
6236,gf,2017-09-15 01:07:24 +0000
6237,me,2017-09-15 01:08:55 +0000
6238,me,2017-09-15 01:09:08 +0000
6239,gf,2017-09-15 01:11:34 +0000
6240,gf,2017-09-15 01:11:55 +0000
6241,gf,2017-09-15 01:11:56 +0000
6242,me,2017-09-15 01:12:52 +0000
6243,me,2017-09-15 01:13:07 +0000
6244,gf,2017-09-15 01:14:48 +0000
6245,gf,2017-09-15 01:16:16 +0000
6246,gf,2017-09-15 02:08:43 +0000
6247,me,2017-09-15 02:23:04 +0000
6248,gf,2017-09-15 12:39:52 +0000
6249,gf,2017-09-15 13:01:56 +0000
6250,me,2017-09-15 14:00:49 +0000
6251,gf,2017-09-15 14:02:17 +0000
6252,me,2017-09-15 14:11:58 +0000
6253,gf,2017-09-15 14:25:36 +0000
6254,gf,2017-09-15 14:26:24 +0000
6255,me,2017-09-15 14:30:04 +0000
6256,gf,2017-09-15 14:30:38 +0000
6257,me,2017-09-15 14:36:08 +0000
6258,me,2017-09-15 14:36:10 +0000
6259,me,2017-09-15 14:36:13 +0000
6260,gf,2017-09-15 14:36:27 +0000
6261,me,2017-09-15 14:36:34 +0000
6262,me,2017-09-15 14:36:43 +0000
6263,gf,2017-09-15 14:36:56 +0000
6264,me,2017-09-15 14:37:03 +0000
6265,gf,2017-09-15 14:37:19 +0000
6266,me,2017-09-15 14:37:31 +0000
6267,gf,2017-09-15 15:52:48 +0000
6268,me,2017-09-15 16:01:51 +0000
6269,gf,2017-09-15 16:02:11 +0000
6270,gf,2017-09-15 16:02:16 +0000
6271,gf,2017-09-15 16:02:25 +0000
6272,me,2017-09-15 16:02:29 +0000
6273,gf,2017-09-15 16:02:42 +0000
6274,gf,2017-09-15 16:02:52 +0000
6275,gf,2017-09-15 16:02:58 +0000
6276,me,2017-09-15 16:03:15 +0000
6277,gf,2017-09-15 16:03:24 +0000
6278,me,2017-09-15 16:04:14 +0000
6279,me,2017-09-15 16:05:01 +0000
6280,gf,2017-09-15 16:05:28 +0000
6281,me,2017-09-15 16:06:15 +0000
6282,gf,2017-09-15 16:07:11 +0000
6283,me,2017-09-15 16:10:16 +0000
6284,gf,2017-09-15 16:47:53 +0000
6285,gf,2017-09-15 16:55:51 +0000
6286,me,2017-09-15 17:17:52 +0000
6287,gf,2017-09-15 17:46:05 +0000
6288,gf,2017-09-15 18:43:38 +0000
6289,me,2017-09-15 19:13:25 +0000
6290,me,2017-09-16 04:24:05 +0000
6291,me,2017-09-16 04:57:05 +0000
6292,gf,2017-09-16 06:12:56 +0000
6293,gf,2017-09-16 06:13:13 +0000
6294,gf,2017-09-16 06:53:50 +0000
6295,gf,2017-09-16 06:53:51 +0000
6296,gf,2017-09-16 12:00:49 +0000
6297,gf,2017-09-16 12:18:10 +0000
6298,gf,2017-09-16 12:18:14 +0000
6299,gf,2017-09-16 12:24:31 +0000
6300,me,2017-09-16 13:29:26 +0000
6301,gf,2017-09-16 13:38:43 +0000
6302,me,2017-09-16 14:20:56 +0000
6303,gf,2017-09-16 14:23:04 +0000
6304,gf,2017-09-16 14:23:12 +0000
6305,me,2017-09-16 14:56:01 +0000
6306,gf,2017-09-16 14:59:50 +0000
6307,me,2017-09-16 19:37:36 +0000
6308,me,2017-09-16 19:37:49 +0000
6309,gf,2017-09-16 19:37:50 +0000
6310,me,2017-09-16 19:38:17 +0000
6311,me,2017-09-16 19:38:20 +0000
6312,gf,2017-09-16 19:38:47 +0000
6313,me,2017-09-16 19:39:16 +0000
6314,me,2017-09-16 19:39:24 +0000
6315,me,2017-09-16 19:39:43 +0000
6316,me,2017-09-16 19:40:09 +0000
6317,gf,2017-09-16 19:40:41 +0000
6318,gf,2017-09-16 19:40:55 +0000
6319,gf,2017-09-16 19:41:06 +0000
6320,me,2017-09-16 19:41:33 +0000
6321,gf,2017-09-16 19:43:43 +0000
6322,me,2017-09-16 19:52:01 +0000
6323,gf,2017-09-16 20:01:41 +0000
6324,gf,2017-09-16 20:02:09 +0000
6325,gf,2017-09-16 20:05:10 +0000
6326,me,2017-09-16 20:23:34 +0000
6327,me,2017-09-16 20:23:40 +0000
6328,me,2017-09-16 20:23:48 +0000
6329,gf,2017-09-16 20:24:00 +0000
6330,me,2017-09-16 21:17:29 +0000
6331,gf,2017-09-16 21:17:42 +0000
6332,gf,2017-09-16 21:18:04 +0000
6333,me,2017-09-16 21:45:17 +0000
6334,gf,2017-09-16 21:53:22 +0000
6335,gf,2017-09-16 22:06:25 +0000
6336,me,2017-09-16 22:07:09 +0000
6337,gf,2017-09-17 09:07:32 +0000
6338,gf,2017-09-17 09:57:22 +0000
6339,gf,2017-09-17 14:22:35 +0000
6340,me,2017-09-17 14:36:23 +0000
6341,gf,2017-09-17 14:37:05 +0000
6342,me,2017-09-17 16:12:38 +0000
6343,gf,2017-09-17 16:56:28 +0000
6344,me,2017-09-17 16:56:56 +0000
6345,gf,2017-09-17 16:57:30 +0000
6346,me,2017-09-17 16:57:50 +0000
6347,gf,2017-09-17 16:58:17 +0000
6348,gf,2017-09-17 16:58:42 +0000
6349,gf,2017-09-17 16:58:46 +0000
6350,me,2017-09-17 17:24:57 +0000
6351,gf,2017-09-17 18:10:10 +0000
6352,gf,2017-09-17 18:11:50 +0000
6353,me,2017-09-17 18:47:31 +0000
6354,me,2017-09-17 18:47:39 +0000
6355,gf,2017-09-17 18:47:40 +0000
6356,me,2017-09-17 18:47:41 +0000
6357,me,2017-09-17 18:47:44 +0000
6358,me,2017-09-17 18:47:53 +0000
6359,me,2017-09-17 18:47:59 +0000
6360,gf,2017-09-17 18:48:10 +0000
6361,gf,2017-09-17 18:48:45 +0000
6362,me,2017-09-17 18:54:24 +0000
6363,gf,2017-09-17 18:56:43 +0000
6364,gf,2017-09-17 18:59:39 +0000
6365,me,2017-09-17 19:43:14 +0000
6366,gf,2017-09-17 19:43:50 +0000
6367,gf,2017-09-17 20:21:15 +0000
6368,me,2017-09-17 20:35:59 +0000
6369,gf,2017-09-18 16:05:30 +0000
6370,gf,2017-09-18 17:54:23 +0000
6371,gf,2017-09-18 18:27:22 +0000
6372,gf,2017-09-18 18:29:19 +0000
6373,gf,2017-09-18 18:29:34 +0000
6374,me,2017-09-18 19:40:55 +0000
6375,gf,2017-09-18 19:41:05 +0000
6376,me,2017-09-18 19:41:31 +0000
6377,gf,2017-09-18 19:42:50 +0000
6378,gf,2017-09-18 19:43:06 +0000
6379,me,2017-09-18 19:50:51 +0000
6380,gf,2017-09-18 19:57:49 +0000
6381,gf,2017-09-18 19:58:01 +0000
6382,gf,2017-09-18 20:08:35 +0000
6383,gf,2017-09-18 20:08:57 +0000
6384,gf,2017-09-18 20:13:31 +0000
6385,me,2017-09-18 20:17:52 +0000
6386,gf,2017-09-18 20:23:35 +0000
6387,gf,2017-09-18 20:23:44 +0000
6388,gf,2017-09-18 21:09:02 +0000
6389,gf,2017-09-18 21:09:10 +0000
6390,me,2017-09-18 21:45:18 +0000
6391,gf,2017-09-19 13:10:02 +0000
6392,me,2017-09-19 14:44:53 +0000
6393,gf,2017-09-19 14:46:51 +0000
6394,me,2017-09-19 17:36:49 +0000
6395,gf,2017-09-19 17:39:45 +0000
6396,gf,2017-09-19 17:40:18 +0000
6397,me,2017-09-19 17:43:00 +0000
6398,me,2017-09-19 17:43:02 +0000
6399,gf,2017-09-19 17:43:10 +0000
6400,me,2017-09-19 17:43:59 +0000
6401,me,2017-09-19 17:44:01 +0000
6402,gf,2017-09-19 17:44:20 +0000
6403,me,2017-09-19 17:44:31 +0000
6404,gf,2017-09-19 17:44:37 +0000
6405,me,2017-09-19 17:44:55 +0000
6406,gf,2017-09-19 17:45:20 +0000
6407,me,2017-09-19 17:45:29 +0000
6408,me,2017-09-19 17:45:54 +0000
6409,me,2017-09-19 17:45:56 +0000
6410,gf,2017-09-19 17:46:14 +0000
6411,gf,2017-09-19 17:47:45 +0000
6412,gf,2017-09-19 17:48:11 +0000
6413,me,2017-09-19 17:48:32 +0000
6414,gf,2017-09-19 17:53:31 +0000
